 EventID   CumTr  TrackID  Layer        X_mm        Y_mm        Z_mm    pTot_MeV       Eta       Phi     Theta   Charge   Energy_MeV    Edep_MeV    PDG_ID
       4       3     3594     37   -1480.390     836.354    4308.860       0.390    1.2895    2.7402    0.5375      0.0        0.390    0.000000        22
       4       3     3697     37   -1459.928     822.745    4308.860       0.413    0.9938   -2.3532    0.7090      0.0        0.413    0.000000        22
       4       3     3713     37   -1479.169     928.189    4308.860       0.762    1.0789    2.5317    0.6554      0.0        0.762    0.000000        22
       4       3     3724     37   -1434.873     831.334    4308.860       0.206    1.1364   -0.3463    0.6212      0.0        0.206    0.000000        22
       4       3     3738     36   -1425.187     819.329    4246.110       0.205   -0.6514    0.0656    2.1805      0.0        0.205    0.000000        22
       4       3     3774     36   -1444.898     836.978    4245.810       3.283    0.6976    2.1517    0.9237      0.0        3.283    0.000000        22
       4       3     3778     36   -1442.790     868.688    4246.110       0.453   -0.9132    0.3435    2.3784      0.0        0.453    0.000000        22
       4       3     3804     34   -1418.721     798.981    4119.710       2.634    0.8416    2.8671    0.8139      0.0        2.634    0.000000        22
       4       3     3804     35   -1482.972     817.075    4182.760       2.634    0.8416    2.8671    0.8139      0.0        2.634    0.000000        22
       4       3     3805     34   -1415.845     780.012    4119.710       0.464    0.9016   -2.8645    0.7712      0.0        0.464    0.000000        22
       4       3     3807     34   -1408.909     746.090    4119.710       1.430    0.5889   -2.0235    1.0133      0.0        1.430    0.000000        22
       4       3     3833     33   -1361.140     784.833    4056.960       0.927   -0.3934    0.0904    1.9544      0.0        0.927    0.000000        22
       4       3     3846     32   -1343.096     768.760    3993.610       0.166    1.0230   -0.2379    0.6902      0.0        0.166    0.000000        22
       4       3     3847     32   -1359.389     774.281    3993.610      10.462    0.8057    2.6373    0.8403      0.0       10.462    0.000000        22
       4       3     3848     32   -1361.875     789.943    3993.610       1.160    0.4849    2.1870    1.1039      0.0        1.160    0.000000        22
       4       3     3875     32   -1343.034     731.533    3993.610       0.113    0.9227   -0.7820    0.7566      0.0        0.113    0.000000        22
       4       3     3887     30   -1296.832     758.070    3867.510       0.221    1.1604    1.1128    0.6073      0.0        0.221    0.000000        22
       4       3     3904     27   -1238.451     714.647    3678.360       1.081    1.0180    2.0794    0.6934      0.0        1.081    0.000000        22
       4       3     3906     27   -1215.585     682.075    3678.360       0.157    1.1459   -1.9351    0.6157      0.0        0.157    0.000000        22
       4       3     3915     27   -1244.849     742.606    3678.360       1.637    0.5420    1.9093    1.0535      0.0        1.637    0.000000        22
       4       3     3965     25   -1203.181     680.969    3601.240       0.965    1.6453   -1.6054    0.3812      0.0        0.965    0.000000        22
       4       3     3965     26   -1203.319     676.987    3611.180       0.965    1.6453   -1.6054    0.3812      0.0        0.965    0.000000        22
       4       3     3989     15   -1150.025     655.093    3435.390       1.693    0.8978    2.3881    0.7738      0.0        1.693    0.000000        22
       4       3     3989     16   -1157.669     662.467    3445.330       1.450    0.5037    2.3090    1.0871      0.0        1.450    0.000000        22
       4       3     3999     14   -1139.526     648.167    3414.760       0.249    1.4218    2.2975    0.4735      0.0        0.249    0.000000        22
       4       3     4000     13   -1142.653     644.562    3405.120       0.231   -0.6016   -2.9883    2.1391      0.0        0.231    0.000000        22
       4       3     4003     11   -1167.724     651.908    3374.550       1.123   -0.5848    2.8836    2.1249      0.0        1.123    0.000000        22
       4       3     4003     12   -1152.192     647.810    3384.490       1.123   -0.5848    2.8836    2.1249      0.0        1.123    0.000000        22
       4       3     4008     11   -1128.442     638.861    3374.250      34.604    1.3027    2.6724    0.5308      0.0       34.604    0.000000        22
       4       3     4008     12   -1133.646     641.499    3384.190      34.604    1.3027    2.6724    0.5308      0.0       34.604    0.000000        22
       4       3     4011     11   -1130.840     637.132    3374.250       0.401    1.0917    3.1321    0.6476      0.0        0.401    0.000000        22
       4       3     4011     12   -1138.359     637.203    3384.190       0.401    1.0917    3.1321    0.6476      0.0        0.401    0.000000        22
       4       3     4011     13   -1152.122     634.433    3404.820       0.371    1.2131   -2.3546    0.5779      0.0        0.371    0.000000        22
       4       3     4011     14   -1157.247     629.418    3414.760       0.345    0.5617   -2.4341    1.0365      0.0        0.345    0.000000        22
       4       3     4014     11   -1130.657     550.176    3374.250       0.507    0.0929   -1.6311    1.4781      0.0        0.507    0.000000        22
       4       3     4015     11   -1131.051     636.067    3374.250       2.200    1.1387   -3.0382    0.6198      0.0        2.200    0.000000        22
       4       3     4024     11   -1157.663     613.056    3374.250       0.158    0.1741   -2.4222    1.3975      0.0        0.158    0.000000        22
       4       3     4024     12   -1159.044     609.045    3384.190       0.137    1.5889   -1.9014    0.4028      0.0        0.137    0.000000        22
       4       3     4026     11   -1157.670     613.050    3374.252       0.150   -0.7904   -2.6615    2.2898     -1.0        0.021    0.002937        11
       4       3     4029     11   -1156.933     664.380    3374.250       2.878    0.9625   -3.1401    0.7296      1.0        2.412    0.113185       -11
       4       3     4030     11   -1165.236     678.559    3374.250       0.511    0.7259    1.6394    0.9013      0.0        0.511    0.000000        22
       4       3     4030     12   -1166.097     691.090    3384.190       0.511    0.7259    1.6394    0.9013      0.0        0.511    0.000000        22
       4       3     4030     13   -1167.885     717.098    3404.820       0.511    0.7259    1.6394    0.9013      0.0        0.511    0.000000        22
       4       3     4046     13   -1145.859     648.164    3404.820      13.297    1.0165    2.6218    0.6944     -1.0       12.796    0.108457        11
       4       3     4047     13   -1145.144     648.585    3404.820      13.902    1.0062    2.3981    0.7010      1.0       13.400    0.166613       -11
       4       3     4051     14   -1151.574     652.230    3414.760       1.547    1.1480    2.6862    0.6145      0.0        1.547    0.000000        22
       4       3     4053     13   -1169.272     653.178    3405.120       0.195   -0.8403    0.1876    2.3267      0.0        0.195    0.000000        22
       4       3     4054     14   -1189.926     639.615    3414.760       0.630    0.1574   -2.9014    1.4140      0.0        0.630    0.000000        22
       4       3     4055     13   -1141.677     662.883    3405.120       0.511   -0.1828    0.9750    1.7525      0.0        0.511    0.000000        22
       4       3     4071     14   -1151.602     652.244    3414.805       0.605    0.3656   -2.6877    1.2131     -1.0        0.281    0.281031        11
       4       3     4077     13   -1134.954     644.726    3404.820       0.059    1.1666    0.4571    0.6038      0.0        0.059    0.000000        22
       4       3     4082     14   -1149.829     650.799    3414.760       0.191    1.4965    2.4962    0.4405      0.0        0.191    0.000000        22
       4       3     4084     14   -1154.928     646.655    3414.760       0.215    0.8167   -2.8105    0.8322      0.0        0.215    0.000000        22
       4       3     4098     11   -1127.699     638.164    3374.250       0.511    1.5138    2.6770    0.4332      0.0        0.511    0.000000        22
       4       3     4098     12   -1131.809     640.224    3384.190       0.511    1.5138    2.6770    0.4332      0.0        0.511    0.000000        22
       4       3     4099      9   -1119.565     642.065    3343.980       0.373   -1.1330    1.5503    2.5184      0.0        0.373    0.000000        22
